allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
2.233	2.145	3.128	2.391	2.64	2.495	2.547	2.557	1.492	2.351	1.791	2.19	1.935	2.364	2.601	2.476	2.297	2	2.013	2.242	1.91	1.821	2.385	2.358	2.033	1.967	1.76	1.726	1.798	2.001	1.93	1.705
2.171	2.292	2.669	2.397	2.708	2.125	1.907	2.694	1.358	2.189	1.833	2.193	1.825	1.889	2.598	2.307	2.349	1.866	1.857	1.997	1.993	1.822	1.791	2.321	2.194	1.733	1.815	1.585	1.798	1.935	2.022	1.492
2.71	2.422	2.761	2.785	2.902	2.718	2.388	3.04	1.487	2.414	1.82	2.161	2.058	2.159	2.274	2.386	2.295	2.055	1.925	2.059	2.195	1.611	2.005	1.974	1.919	1.798	2.03	1.789	1.77	1.927	1.873	1.557
2.286	2.637	2.509	2.556	2.622	2.36	2.389	2.462	1.458	1.914	2.035	2.089	2.126	1.85	2.231	2.403	2.356	1.946	1.72	2.081	2.013	1.765	1.667	1.888	1.766	1.732	1.822	1.722	1.654	1.941	1.793	1.591
2.749	2.392	2.586	2.562	3.033	2.467	2.723	2.607	1.632	2.143	2.257	1.888	1.923	2.251	2.36	2.397	2.397	2.216	1.834	1.872	2.344	1.802	1.884	2.057	1.873	1.94	2.169	1.709	1.663	1.915	1.813	1.641
2.554	2.523	2.593	2.585	2.836	2.691	2.222	2.701	1.863	2.046	2.221	1.893	2.336	2.1	2.548	2.16	2.003	1.701	1.97	1.829	1.971	2	1.734	1.959	1.816	1.956	1.775	2.095	1.897	2.055	2.013	1.946
2.747	2.338	2.476	2.333	2.474	2.579	2.422	2.509	1.865	1.925	1.925	1.976	1.984	2.049	2.509	2.076	1.982	1.849	1.737	1.8	2.073	1.558	1.794	1.824	1.597	1.918	1.739	1.614	1.757	1.626	1.859	1.496
2.43	2.388	2.606	2.67	2.805	2.642	2.149	2.464	1.957	2.005	2.089	2.293	2.259	2.153	2.605	2.223	1.969	1.864	1.867	1.803	1.932	1.651	2.101	1.753	1.802	1.89	1.783	1.738	2.055	2.091	2.012	1.782
2.756	2.454	2.582	2.423	2.627	2.317	2.015	2.478	1.754	2.109	1.917	1.787	1.924	2.066	2.493	2.007	2.034	1.929	1.693	1.994	1.887	1.656	1.861	2.194	1.578	1.736	2.108	1.743	1.749	1.761	1.749	2.176
2.633	2.426	2.311	2.49	2.651	2.562	1.973	2.603	1.714	1.982	1.952	1.972	1.989	1.61	2.435	1.797	1.746	1.68	1.684	1.647	1.631	1.731	1.704	1.682	1.533	2.033	1.778	1.541	1.784	1.654	1.742	1.708
