allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
3.146	3.534	4.176	3.664	4.315	3.488	3.344	3.777	1.995	2.842	2.683	2.373	2.395	2.696	3.109	2.486	2.513	1.928	1.93	2.174	2.541	1.968	2.59	2.539	2.306	2.47	2.105	2.185	2.293	2.645	2.683	1.942
3.283	3.585	3.639	3.536	3.582	3.369	3.062	3.456	1.871	2.51	2.639	2.493	2.437	2.508	3.033	2.304	2.64	1.935	2.053	2.168	2.302	1.96	2.657	2.15	2.141	2.436	1.962	1.912	2.544	2.492	2.447	2.029
3.584	3.4	3.824	3.644	4.603	3.668	3.18	3.913	2.018	2.825	3.168	2.867	2.512	2.962	3.366	2.91	2.598	2.438	2.212	2.215	2.93	1.903	2.378	2.706	2.345	2.548	2.566	2.472	2.586	2.619	2.602	2.414
3.414	2.975	3.383	3.336	3.608	3.415	3.01	3.716	2.075	2.932	3.022	2.745	2.857	2.721	3.458	2.326	2.565	2.127	2.486	2.311	2.643	2.208	2.35	2.463	2.134	2.153	2.635	2.157	2.166	2.449	2.537	2.031
3.18	3.586	3.698	3.71	3.824	3.439	2.901	4.215	2.357	2.942	3.109	2.794	2.608	2.926	3.492	2.625	2.671	2.189	2.541	2.72	2.743	2.221	2.782	2.657	2.371	2.4	2.557	2.638	2.656	2.876	2.768	2.498
3.377	3.287	3.367	3.452	3.68	3.248	2.787	3.742	2.029	3.033	2.695	2.577	2.567	2.41	3.186	2.745	2.39	2.232	1.934	2.439	2.405	1.931	2.288	2.466	2.239	2.176	2.086	2.395	2.291	2.439	2.38	2.348
4.286	3.751	3.6	3.628	4.033	3.504	2.78	4.046	2.186	2.698	3.119	2.61	2.874	2.771	3.145	2.707	2.996	2.147	2.363	2.483	2.659	2.513	2.663	2.73	2.436	2.772	2.443	2.544	2.41	2.883	2.698	2.441
3.704	3.204	3.619	3.566	4.039	3.516	2.613	3.612	2.438	3.015	3.208	2.619	2.345	2.939	3.456	2.773	2.768	2.269	2.167	2.567	2.625	2.166	2.115	2.773	2.067	2.13	2.512	2.28	2.401	2.476	2.74	2.713
3.469	2.997	3.16	2.954	3.141	2.881	2.188	2.966	1.847	2.56	2.806	2.566	2.356	2.284	2.802	2.418	2.244	2.122	2.06	1.965	2.139	2.106	1.708	2.232	1.72	2.134	2.081	1.885	2.241	2.284	2.436	2.008
3.705	3.164	3.282	2.858	3.544	3.709	2.61	3.491	2.105	2.362	2.649	2.416	2.544	2.499	2.675	2.503	2.622	2.277	2.008	2.253	2.425	1.982	2.185	2.356	2.227	2.202	2.316	2.241	2.32	2.438	2.172	2.212
4.334	3.3	2.889	3.459	3.67	3.731	2.865	3.569	2.216	3.061	3.139	2.536	2.484	2.531	3.404	2.694	2.724	2.293	2.343	2.564	2.711	2.194	2.546	2.54	2.305	2.603	2.481	2.507	2.362	2.936	2.448	2.866
2.745	2.376	2.488	2.706	3.19	2.523	2.181	2.828	1.601	2.004	2.268	2.023	2.047	1.986	2.391	2.005	2.086	2.092	1.726	2.038	2.835	2.007	2.18	1.969	1.866	2.467	2.706	1.887	1.978	2.191	2.212	2.629
3.087	2.484	2.679	2.625	2.958	2.838	2.273	2.493	1.829	2.196	2.097	2.054	2.145	2.418	2.267	2.154	1.948	1.992	1.828	2.039	3.325	2.54	2.079	1.888	2.187	3.256	4.188	1.741	2.279	2.388	3.687	3.269
2.566	2.136	2.289	2.572	2.448	2.574	2.105	2.334	1.566	1.774	1.579	1.887	1.935	2.281	2.178	2.025	1.767	1.999	1.749	2.085	2.939	2.128	1.861	1.945	1.791	2.204	3.356	1.907	1.895	2.06	2.191	2.318
2.646	2.142	2.373	2.186	2.466	2.653	2.144	2.68	1.484	1.963	1.955	1.91	2.11	2.035	2.143	2.049	2.027	1.656	1.938	1.882	2.257	2.081	1.925	2.094	1.806	2.459	2.502	1.861	1.676	1.94	2.041	1.811
2.757	2.434	2.362	2.197	2.477	2.541	2.244	2.965	1.639	1.865	1.841	2.05	2.026	1.949	2.079	2.389	2.211	2.015	1.94	2.336	2.576	2.363	1.868	2.076	1.987	2.504	3.168	1.925	2.045	2.09	2.128	2.513
2.095	1.883	2.187	2.111	2.188	2.449	1.877	2.346	1.374	1.775	2.065	1.784	2.068	1.859	1.699	2.122	2.174	1.861	1.976	1.764	1.851	2.023	1.837	1.958	1.747	2.444	2.739	1.894	1.61	1.872	2.087	1.956
2.285	2.214	2.139	2.231	2.696	2.317	2.214	2.322	1.497	1.677	1.796	2.034	1.81	2.091	1.978	1.873	1.951	1.817	1.951	1.877	2.704	2.373	1.85	1.83	2.022	2.365	2.665	1.551	1.755	2.189	2.118	2.027
2.667	1.972	2.15	2.066	2.282	2.261	2.338	2.535	1.423	1.826	1.76	2.12	1.78	2.295	1.987	2.139	2.416	2.038	2.186	2.187	3.482	3.215	1.903	2.294	2.132	2.588	3.598	2.118	2.34	2.246	3.755	3.844
